time(s)	f (Hz)	Nharm	X (V)	Y (V)	R (V)	teta (degr)
51.95099639892578	0.9999	1	0.567814	0.0659795	0.571659	6.63
67.24600219726563	1.9999	1	0.684147	0.0352175	0.685062	2.952
82.38099670410156	2.9999	1	0.701603	-0.0124512	0.701725	-1.014
97.50900268554688	3.9997	1	0.7033120000000001	-0.0494387	0.705021	-4.02
102.8010025024414	4.9999	1	0.699039	-0.0711675	0.702641	-5.808
107.9309997558594	5.9998	1	0.693241	-0.09564259999999999	0.699772	-7.854
113.0429992675781	6.9997	1	0.686588	-0.120484	0.697025	-9.948
118.1829986572266	7.9994	1	0.6784710000000001	-0.143128	0.693363	-11.91
123.2929992675781	8.9993	1	0.66901	-0.163697	0.688725	-13.746
128.4089965820313	9.999499999999999	1	0.658573	-0.182679	0.6834750000000001	-15.498
133.5499954223633	10.9994	1	0.638126	-0.211427	0.672184	-18.33
138.6640014648438	11.9991	1	0.6315960000000001	-0.21692	0.667789	-18.948
143.7900009155273	12.9995	1	0.619205	-0.231202	0.660892	-20.472
148.943000793457	13.9995	1	0.607853	-0.247071	0.656193	-22.116
154.0609970092773	14.9994	1	0.5948520000000001	-0.259829	0.6491130000000001	-23.592
155.8710021972656	15.9993	1	0.573063	-0.279604	0.637638	-26.004
157.5319976806641	16.9983	1	0.5629920000000001	-0.285341	0.631168	-26.868
159.1780014038086	17.9996	1	0.55048	-0.294558	0.624332	-28.146
160.8209991455078	18.9991	1	0.536076	-0.303347	0.61591	-29.502
162.4710006713867	19.9995	1	0.521061	-0.311525	0.607121	-30.87
164.1039962768555	20.999	1	0.510441	-0.318117	0.601444	-31.926
165.7159957885742	21.9989	1	0.497011	-0.324465	0.593571	-33.138
167.327995300293	22.9988	1	0.483095	-0.329775	0.584904	-34.314
168.9410018920898	24.0002	1	0.470217	-0.335085	0.577335	-35.472
170.5540008544922	24.9987	1	0.457399	-0.338991	0.569279	-36.54
172.1660003662109	25.9981	1	0.445314	-0.342348	0.561649	-37.548
173.7770004272461	26.9995	1	0.433168	-0.345461	0.5540810000000001	-38.568
175.3779983520508	27.9999	1	0.420595	-0.348085	0.545963	-39.606
176.9909973144531	28.9993	1	0.409609	-0.349977	0.5387610000000001	-40.506
178.6039962768555	29.9988	1	0.397341	-0.351625	0.530582	-41.502
180.234001159668	31.0001	1	0.386293	-0.352907	0.523197	-42.408
181.8649978637695	31.9996	1	0.376162	-0.353762	0.516361	-43.236
183.4960021972656	32.999	1	0.365847	-0.354311	0.50922	-44.076
185.1480026245117	34.0004	1	0.355349	-0.354433	0.501835	-44.922
186.7900009155273	34.9979	1	0.345461	-0.354372	0.494875	-45.726
188.4209976196289	35.9983	1	0.335268	-0.353884	0.487429	-46.542
190.052001953125	36.9987	1	0.325869	-0.353456	0.480715	-47.322
191.6760025024414	37.9982	1	0.316408	-0.35248	0.473635	-48.078
193.2770004272461	38.9967	1	0.307802	-0.351381	0.467104	-48.774
194.8809967041016	39.9981	1	0.299623	-0.350222	0.460878	-49.446
196.4919967651367	40.9966	1	0.291079	-0.348879	0.454287	-50.154
198.1129989624023	41.9989	1	0.282717	-0.347231	0.447695	-50.844
199.7259979248047	42.9993	1	0.274904	-0.345583	0.44153	-51.492
201.3379974365234	43.9997	1	0.267702	-0.343813	0.435732	-52.092
202.952995300293	44.9991	1	0.260256	-0.34186	0.429628	-52.716
204.5629959106445	45.9976	1	0.25281	-0.340029	0.423708	-53.364
206.1660003662109	46.9971	1	0.245973	-0.338015	0.417971	-53.946
207.7870025634766	47.9984	1	0.239381	-0.335756	0.412294	-54.51
209.4169998168945	48.9979	1	0.233277	-0.333681	0.407106	-55.038
211.0489959716797	49.9973	1	0.226991	-0.331423	0.401674	-55.59
212.3720016479492	50.9968	1	0.221253	-0.32892	0.396364	-56.07
213.5019989013672	51.9981	1	0.215211	-0.326723	0.391176	-56.622
214.6169967651367	52.9976	1	0.209413	-0.324465	0.38611	-57.156
215.7399978637695	53.9989	1	0.204225	-0.322145	0.38135	-57.618
216.8730010986328	54.9984	1	0.198976	-0.319765	0.376589	-58.098
217.9860000610352	55.9978	1	0.194093	-0.317202	0.371828	-58.53
219.1070022583008	56.9973	1	0.18921	-0.31476	0.36725	-58.98
220.2470016479492	57.9967	1	0.18451	-0.312319	0.362673	-59.424
221.3889999389648	58.9981	1	0.180055	-0.309938	0.3584	-59.838
222.5019989013672	59.9976	1	0.175538	-0.307497	0.354067	-60.276
223.6129989624023	60.9989	1	0.171327	-0.305056	0.349794	-60.678
224.8249969482422	61.9984	1	0.167176	-0.302614	0.345644	-61.068
226.0079956054688	62.9959	1	0.163209	-0.300112	0.341555	-61.452
227.1399993896484	63.9973	1	0.159364	-0.297731	0.337709	-61.836
228.2519989013672	64.9967	1	0.15558	-0.29529	0.333742	-62.208
229.3929977416992	65.99809999999999	1	0.15204	-0.292971	0.330019	-62.562
230.5230026245117	66.9956	1	0.148438	-0.29059	0.326235	-62.934
231.6350021362305	67.99890000000001	1	0.145143	-0.28821	0.322634	-63.258
232.7559967041016	68.99639999999999	1	0.141908	-0.28583	0.319094	-63.594
233.9000015258789	69.99590000000001	1	0.138673	-0.28351	0.315554	-63.93
235.0120010375977	70.9991	1	0.135377	-0.281252	0.312075	-64.28400000000001
236.1240005493164	71.9967	1	0.132508	-0.278933	0.308779	-64.584
237.2669982910156	72.9961	1	0.129579	-0.276613	0.305422	-64.89
238.4169998168945	73.9975	1	0.12671	-0.274416	0.302248	-65.208
239.5400009155273	74.9969	1	0.124024	-0.272219	0.299074	-65.502
240.6609954833984	75.99639999999999	1	0.121277	-0.270082	0.296022	-65.80200000000001
241.8010025024414	76.9978	1	0.118653	-0.267763	0.292849	-66.096
242.9629974365234	77.99720000000001	1	0.116211	-0.265688	0.289919	-66.372
244.0909957885742	78.9986	1	0.113709	-0.263552	0.286989	-66.654
245.2119979858398	79.99800000000001	1	0.111268	-0.261477	0.284121	-66.94199999999999
246.4120025634766	80.99939999999999	1	0.108948	-0.25934	0.281252	-67.2
247.5640029907227	81.9988	1	0.106812	-0.257326	0.278566	-67.446
248.6849975585938	82.9983	1	0.104432	-0.255251	0.275698	-67.74
249.8050003051758	83.9977	1	0.102479	-0.253237	0.273134	-67.956
250.9589996337891	84.99720000000001	1	0.100342	-0.251284	0.27051	-68.226
252.1009979248047	85.99850000000001	1	0.0983281	-0.24933	0.268007	-68.47799999999999
253.2109985351563	86.99420000000001	1	0.096375	-0.247499	0.265505	-68.718
254.3320007324219	87.99550000000001	1	0.0943608	-0.245545	0.262941	-68.976
255.4860000610352	88.9969	1	0.0924687	-0.243653	0.260561	-69.20999999999999
256.6269989013672	89.9944	1	0.09069869999999999	-0.2417	0.25812	-69.426
257.7509994506836	90.9958	1	0.0888066	-0.239869	0.255739	-69.666
258.8720016479492	91.9962	1	0.08715870000000001	-0.238038	0.25342	-69.88200000000001
260.0240020751953	92.99760000000001	1	0.0855107	-0.236329	0.251284	-70.104
261.1500015258789	93.996	1	0.0838628	-0.234559	0.249085	-70.31399999999999
262.2730026245117	94.9974	1	0.08221480000000001	-0.232728	0.246766	-70.53
263.4229965209961	95.99590000000001	1	0.08075	-0.231019	0.244691	-70.72799999999999
264.5859985351563	96.9944	1	0.0791631	-0.22931	0.242555	-70.944
265.7060012817383	97.9958	1	0.0776982	-0.227601	0.240479	-71.142
266.8239974975586	98.9971	1	0.07611130000000001	-0.226014	0.238465	-71.37600000000001
267.963996887207	99.9956	1	0.0748296	-0.224305	0.23639	-71.55
269.125	100.997	1	0.0734258	-0.222718	0.234437	-71.742
270.2559967041016	101.995	1	0.07220509999999999	-0.22107	0.232545	-71.904
271.3880004882813	102.997	1	0.0708623	-0.219483	0.230592	-72.102
272.5599975585938	103.995	1	0.0695195	-0.217896	0.2287	-72.3
273.7009963989258	104.997	1	0.0682378	-0.216432	0.226869	-72.486
274.8119964599609	105.995	1	0.0670171	-0.214906	0.225038	-72.672
275.931999206543	106.996	1	0.06579640000000001	-0.21338	0.223268	-72.852
277.0670013427734	107.995	1	0.06463670000000001	-0.211854	0.221437	-73.026
278.2170028686523	108.993	1	0.06347700000000001	-0.21045	0.219789	-73.206
279.3369979858398	109.995	1	0.0623782	-0.208985	0.21808	-73.368
280.4580001831055	110.993	1	0.0612795	-0.207643	0.216432	-73.548
281.609001159668	111.995	1	0.0601809	-0.206117	0.214662	-73.71599999999999
282.7600021362305	112.996	1	0.0590823	-0.204774	0.213075	-73.89
283.8829956054688	113.995	1	0.0581057	-0.20337	0.211488	-74.03400000000001
285.004997253418	114.996	1	0.0571291	-0.202027	0.209901	-74.196
286.1469955444336	115.997	1	0.0560915	-0.200685	0.208314	-74.37000000000001
287.2929992675781	116.996	1	0.055115	-0.199342	0.206788	-74.538
288.4130020141602	117.997	1	0.0542605	-0.19806	0.205323	-74.664
289.5359954833984	118.998	1	0.0532839	-0.196717	0.203736	-74.83799999999999
290.6969985961914	119.994	1	0.0522463	-0.195497	0.202271	-75.018
291.838996887207	120.998	1	0.0514529	-0.194215	0.200807	-75.14400000000001
292.963996887207	121.997	1	0.0505984	-0.192933	0.199403	-75.294
294.0940017700195	122.998	1	0.0497439	-0.191712	0.197999	-75.432
295.2579956054688	123.997	1	0.0488894	-0.190492	0.196595	-75.59999999999999
296.3880004882813	124.995	1	0.0480349	-0.189332	0.195252	-75.75
297.5	125.997	1	0.0472414	-0.188111	0.19391	-75.89400000000001
298.6210021972656	126.995	1	0.046448	-0.186952	0.192567	-76.032
299.7630004882813	127.996	1	0.0457156	-0.185792	0.191285	-76.158
300.8819961547852	128.998	1	0.0449221	-0.184632	0.189942	-76.30800000000001
302.0029983520508	129.993	1	0.0441897	-0.183534	0.188722	-76.458
303.1529998779297	130.995	1	0.0434573	-0.182313	0.187379	-76.578
304.3040008544922	131.996	1	0.0427859	-0.181214	0.186158	-76.70999999999999
305.4239959716797	132.997	1	0.0420535	-0.180238	0.184999	-76.86
306.5469970703125	133.996	1	0.041321	-0.179078	0.183717	-76.992
307.7089996337891	134.997	1	0.0407107	-0.177979	0.182557	-77.106
308.8600006103516	135.996	1	0.0399783	-0.177003	0.181397	-77.262
309.9809951782227	136.997	1	0.0393679	-0.175904	0.180177	-77.37600000000001
311.1019973754883	137.993	1	0.0386965	-0.174867	0.179017	-77.508
312.2630004882813	138.996	1	0.0380251	-0.173829	0.177918	-77.646
313.4339981079102	139.992	1	0.0374148	-0.172853	0.176759	-77.76600000000001
314.5540008544922	140.991	1	0.0368044	-0.171815	0.17566	-77.898
315.6859970092773	141.995	1	0.0362551	-0.170838	0.174562	-78.012
316.8320007324219	142.994	1	0.0356448	-0.169801	0.173463	-78.12600000000001
317.9830017089844	143.993	1	0.0350955	-0.168885	0.172425	-78.258
319.1149978637695	144.997	1	0.0344851	-0.167909	0.171388	-78.378
320.2389984130859	145.992	1	0.0339358	-0.166932	0.17035	-78.49800000000001
321.3899993896484	146.995	1	0.0333865	-0.166017	0.169312	-78.624
322.5139999389648	147.995	1	0.0328372	-0.165101	0.168275	-78.744
323.6340026855469	148.994	1	0.0323489	-0.164186	0.167298	-78.846
324.765998840332	149.994	1	0.0317996	-0.163331	0.166322	-78.97199999999999
